city,day_type,room_type,bedrooms,person_capacity,room_shared,room_private,host_is_superhost,multi,biz,realSum,cleanliness_rating,guest_satisfaction_overall,lng,lat,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,city_avg_price,distance_bin,metro_accessibility,airport_distance_km,airport_distance_bin,price_per_person,population,tourist_arrivals,tourism_pressure_ratio
berlin,weekdays,Entire home/apt,3,5.0,False,False,False,0,0,380.4805085538001,10.0,100.0,13.444579999999998,52.60997,9.813714013290069,5.324569818131111,35.122958071088064,5.355190176392571,44.47030312751372,9.169472018947909,244.58375239374382,>5km (Periphery),>2km (Limited),15.476884207656855,10-25km (Moderate),76.09610171076002,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,False,0,0,278.34906983266336,10.0,100.0,13.43086,52.55481999999999,3.624909733606652,1.294970978415865,74.593756521532,11.373294679104816,101.33525106507622,20.894634932213645,244.58375239374382,3-5km (Outer Zone),1-2km (Moderate),9.279127852082512,5-10km (Close),139.17453491633168,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,3.0,False,True,False,1,0,214.54613443021407,9.0,81.0,13.43606,52.5536,3.608212726186828,1.5729917774885698,73.2596636024138,11.16988580675424,99.30378435095456,20.475760405112933,244.58375239374382,3-5km (Outer Zone),1-2km (Moderate),9.22280114544167,5-10km (Close),71.51537814340469,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,4.0,False,True,False,1,0,278.1153594465738,10.0,88.0,13.43674,52.55305,3.5687744595079454,1.6006905462290255,73.53798112022618,11.212320821319077,99.66080811239348,20.549376260197764,244.58375239374382,3-5km (Outer Zone),1-2km (Moderate),9.17442327161124,5-10km (Close),69.52883986164345,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,104.23483219594276,10.0,99.0,13.60965,52.52612,13.105431731795056,1.1939553590319811,26.663238755375385,4.06533851632311,33.800524332018945,6.969436686759632,244.58375239374382,>5km (Periphery),1-2km (Moderate),15.128348267733479,10-25km (Moderate),52.11741609797138,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,127.60587080489856,10.0,96.0,13.48719,52.6208,11.843667586078736,7.926813634923447,29.1867311180042,4.450094876627384,36.978601020365176,7.624734339764198,244.58375239374382,>5km (Periphery),>2km (Limited),17.372880432375815,10-25km (Moderate),63.80293540244928,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,90.44591941665888,10.0,98.0,13.51448,52.52895,6.672578675592103,2.386350083380876,47.247160928119655,7.203764886562333,58.98961041831512,12.163253769338986,244.58375239374382,>5km (Periphery),>2km (Limited),9.733076235018972,5-10km (Close),45.22295970832944,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,142.7970459007198,10.0,98.0,13.45506,52.53804,3.0768669731292624,2.471182093769237,75.98449500466948,11.585340288923758,101.1331860428933,20.85297050816865,244.58375239374382,3-5km (Outer Zone),>2km (Limited),8.01835764038079,5-10km (Close),71.3985229503599,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,3.0,False,False,False,0,0,276.0119659717678,10.0,96.0,13.44377,52.58089,6.65392267901361,2.720984269840976,47.81027390660281,7.289622606304182,61.007031320880216,12.579232146267705,244.58375239374382,>5km (Periphery),>2km (Limited),12.296325835382529,10-25km (Moderate),92.00398865725593,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,4.0,False,True,False,1,0,111.47985416471909,8.0,90.0,13.47071,52.60762,10.06032666984438,6.088138932025135,33.69596379648909,5.13761665352374,42.71941085736547,8.808450021115304,244.58375239374382,>5km (Periphery),>2km (Limited),15.636147203718316,10-25km (Moderate),27.86996354117977,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,True,0,0,346.5925025708142,10.0,95.0,13.45644,52.55399,4.345236104332601,2.9295108723737595,62.37047204269817,9.509613014484849,82.07777153143373,16.923874507377533,244.58375239374382,3-5km (Outer Zone),>2km (Limited),9.682142442822505,5-10km (Close),173.2962512854071,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,3.0,False,True,False,0,0,209.8719267084229,9.0,93.0,13.46558,52.53088,3.428013624167092,1.6964765729549147,72.27668629619353,11.02001145951864,96.07199368309068,19.80938729730876,244.58375239374382,3-5km (Outer Zone),1-2km (Moderate),7.671559237895221,5-10km (Close),69.95730890280764,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,0,4.0,False,True,False,1,0,109.14275030382348,8.0,90.0,13.47066,52.60921999999999,10.22503660299282,6.220237608097175,33.25638028543305,5.070593446214524,42.17132887704856,8.695439269463915,244.58375239374382,>5km (Periphery),>2km (Limited),15.805563166490098,10-25km (Moderate),27.28568757595587,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,1,0,218.05179022155744,10.0,96.0,13.4297,52.54944,3.028353198882907,1.0722566116907686,83.22120749903108,12.688720351068453,118.23504449521236,24.37925662546579,244.58375239374382,3-5km (Outer Zone),1-2km (Moderate),8.677258979101811,5-10km (Close),109.02589511077872,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,True,0,0,226.23165373469195,9.0,100.0,13.437029999999998,52.54785,3.051584271085982,1.5793633524307302,79.99386740233575,12.196648471851438,110.76899856111906,22.83980907349953,244.58375239374382,3-5km (Outer Zone),1-2km (Moderate),8.619685961612344,5-10km (Close),113.11582686734597,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,True,0,0,208.4696643918856,10.0,99.0,13.55821,52.52625,9.616790701766366,1.907342370714308,34.99115742954642,5.335094559747826,43.969926253146106,9.066297733508788,244.58375239374382,>5km (Periphery),1-2km (Moderate),12.007032894717797,10-25km (Moderate),104.2348321959428,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,3.0,False,False,True,0,0,183.2289426942133,9.0,95.0,13.59554,52.5301,12.1667382078991,0.3765450621309479,28.56155093098714,4.354773782395719,35.985162719006894,7.419894164046576,244.58375239374382,>5km (Periphery),<500m (Excellent),14.442388388992812,10-25km (Moderate),61.07631423140443,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,2,4.0,False,False,True,0,0,157.75451061045152,10.0,98.0,13.45037,52.6008,8.907931528996734,4.636483282193405,37.80982747055103,5.764856599822269,47.96235670771175,9.889509557268214,244.58375239374382,>5km (Periphery),>2km (Limited),14.55416910243951,10-25km (Moderate),39.43862765261288,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,127.60587080489856,10.0,91.0,13.49559,52.5435,5.808140266749801,3.3156906887216016,56.40300629352743,8.599754741920272,64.85385605648037,13.37242106773154,244.58375239374382,>5km (Periphery),>2km (Limited),9.998089342967484,5-10km (Close),63.80293540244928,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,168.2714779844816,9.0,96.0,13.43984,52.51981,1.6303017525161707,0.4948731299220822,114.48162016174032,17.45498902532116,148.8113118435663,30.6838735985203,244.58375239374382,1-2km (Inner City),<500m (Excellent),5.745643131164678,5-10km (Close),84.1357389922408,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,88.10881555576329,10.0,99.0,13.57562,52.5443,11.037823171211803,1.8237399809452668,31.722869704417125,4.836779404064965,38.85711466000469,8.012070990168757,244.58375239374382,>5km (Periphery),1-2km (Moderate),14.068378069432947,10-25km (Moderate),44.05440777788164,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,2,6.0,False,False,False,0,1,336.3092455828737,10.0,93.0,13.45508,52.54993,3.9399519495141258,2.7939363713456995,66.23949647150852,10.099522371534237,87.79325299631535,18.10236765181987,244.58375239374382,3-5km (Outer Zone),>2km (Limited),9.228843836071922,5-10km (Close),56.05154093047895,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,0,2.0,False,False,False,0,0,223.6608394877068,4.0,80.0,13.44414,52.52989,2.0049358372775434,1.4722514057463056,95.22654704186216,14.5191719962261,129.07988082244154,26.61538762208752,244.58375239374382,2-3km (Mid-Range),1-2km (Moderate),6.887408760854769,5-10km (Close),111.8304197438534,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,False,0,0,220.388894082453,10.0,100.0,13.46704,52.51709,3.4975353468694146,0.3169064496399176,76.79238162375688,11.708518595187693,112.8821507951852,23.27552659551612,244.58375239374382,3-5km (Outer Zone),<500m (Excellent),6.504389514435508,5-10km (Close),110.1944470412265,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,4.0,False,False,False,1,0,287.69748527624563,10.0,97.0,13.438,52.544,2.71204134365755,1.743802376182467,84.43064544272089,12.87312310501347,119.49336125534828,24.63871292577377,244.58375239374382,2-3km (Mid-Range),1-2km (Moderate),8.225280700662829,5-10km (Close),71.92437131906141,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,2,5.0,False,False,False,0,1,287.69748527624563,10.0,98.0,13.50429,52.53596,6.11349081048854,2.8765645440266367,51.931631979416245,7.918005222035357,62.64904811074608,12.91780476553106,244.58375239374382,>5km (Periphery),>2km (Limited),9.756116189674078,5-10km (Close),57.53949705524913,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,False,0,0,248.2004300271104,8.0,100.0,13.44121,52.53406,2.048754548291829,1.9146318318396345,94.2242312714593,14.366349117343264,129.33354935246325,26.66769233612224,244.58375239374382,2-3km (Mid-Range),1-2km (Moderate),7.244043447426924,5-10km (Close),124.1002150135552,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,139.29139010937644,10.0,93.0,13.45111,52.5463,3.4598184362521063,2.548427038141308,71.73677911693343,10.937691923200385,95.787838369365,19.75079641721577,244.58375239374382,3-5km (Outer Zone),>2km (Limited),8.754473668501888,5-10km (Close),69.64569505468822,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,4.0,False,True,False,0,0,126.2036084883612,9.0,93.0,13.51817,52.5742,8.910318465134562,6.945622386292131,36.294139597237326,5.533759982241863,46.11341246038871,9.50826991309916,244.58375239374382,>5km (Periphery),>2km (Limited),13.652701868739053,10-25km (Moderate),31.5509021220903,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,0,4.0,False,False,False,1,0,220.388894082453,7.0,84.0,13.51609,52.53435,6.861539610679737,2.965501707724192,46.27214317752316,7.055104131131803,57.283739812549626,11.811514930441016,244.58375239374382,>5km (Periphery),>2km (Limited),10.207883223321794,10-25km (Moderate),55.09722352061325,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,4.0,False,False,False,1,0,301.48639805552955,9.0,100.0,13.6204,52.52361,13.831834345690442,1.7054860843658264,25.39768801703768,3.8723802561459513,32.28708984074198,6.657376857068728,244.58375239374382,>5km (Periphery),1-2km (Moderate),15.699022952959005,10-25km (Moderate),75.37159951388239,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,122.9316630831074,9.0,88.0,13.439,52.549,3.2268797217691776,1.7036488741760885,77.07438839749862,11.751516109843529,105.461837212159,21.74550874121277,244.58375239374382,3-5km (Outer Zone),1-2km (Moderate),8.778347156508834,5-10km (Close),61.4658315415537,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,3.0,False,True,False,1,0,120.82826960830138,9.0,92.0,13.47216,52.60825,10.161682293588276,6.205832018967291,33.38971155530588,5.090922437445381,42.33447749076446,8.72907939654172,244.58375239374382,>5km (Periphery),>2km (Limited),15.73171055376424,10-25km (Moderate),40.2760898694338,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,192.5773581377956,9.0,96.0,13.4333,52.53661,1.8551952759850887,1.493112113115439,101.3064524572242,15.446173921515085,144.9847662511252,29.89486609752558,244.58375239374382,1-2km (Inner City),1-2km (Moderate),7.347735705176006,5-10km (Close),96.2886790688978,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,2,4.0,False,False,False,1,0,201.6920631952884,9.0,91.0,13.50093,52.63311,13.475693960846518,9.573733182083537,26.03175900329169,3.969056928704409,33.041630836017404,6.812958043989995,244.58375239374382,>5km (Periphery),>2km (Limited),18.973630634276965,10-25km (Moderate),50.4230157988221,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,150.74319902776477,10.0,80.0,13.46181,52.49766,4.201200468472155,1.1956641600925362,79.4796798397322,12.118250400182626,102.2437387749858,21.08195887762701,244.58375239374382,3-5km (Outer Zone),1-2km (Moderate),4.784949171802569,<5km (Very Close),75.37159951388239,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,64.97148733289707,10.0,96.0,13.45633,52.54856,3.8856614426725256,2.8799257672788263,66.67459399041788,10.165861600545648,88.31690309015076,18.21034071576268,244.58375239374382,3-5km (Outer Zone),>2km (Limited),9.120417725066151,5-10km (Close),32.485743666448535,3769495,14000000,3.7140253535287884
berlin,weekdays,Shared room,1,2.0,True,False,False,0,0,115.92035150042068,10.0,95.0,13.43263,52.54838,2.982648633367388,1.2764945521760327,82.6315019170056,12.598808062546652,115.86902715734072,23.89140005039925,244.58375239374382,2-3km (Mid-Range),1-2km (Moderate),8.604466352595237,5-10km (Close),57.96017575021034,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,1,0,147.00383285033186,9.0,92.0,13.49386,52.56114,6.715312089555231,5.124051091042114,45.579480867889664,6.949494051576459,57.60907848355439,11.87859753682456,244.58375239374382,>5km (Periphery),>2km (Limited),11.537248050687504,10-25km (Moderate),73.50191642516593,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,162.42871833224268,10.0,99.0,13.43319,52.53661999999999,1.851530338550272,1.486434220974606,101.4479841418578,15.467753228293974,145.15180989694286,29.92930935355368,244.58375239374382,1-2km (Inner City),1-2km (Moderate),7.346793545185322,5-10km (Close),81.21435916612134,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,True,1,0,345.4239506403664,10.0,97.0,13.414829999999998,52.5156,0.8783738189427465,0.1858971412901559,202.39644773364657,30.85934466129662,244.72731385355712,50.461096480903066,244.58375239374382,<1km (City Core),<500m (Excellent),4.7943962270787965,<5km (Very Close),172.7119753201832,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,2,4.0,False,False,True,0,0,197.2515658595868,10.0,95.0,13.634,52.521,14.757536539542428,1.9282654353925115,23.95996935916316,3.653171588769963,30.49772859920791,6.288422820731493,244.58375239374382,>5km (Periphery),1-2km (Moderate),16.46584655100246,10-25km (Moderate),49.3128914648967,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,True,0,0,206.3662709170796,9.0,96.0,13.43063,52.47261999999999,5.732144980111465,0.2067311952104398,69.19883118595456,10.550731525369835,91.41636067606136,18.849427648146094,244.58375239374382,>5km (Periphery),<500m (Excellent),1.8109860944182805,<5km (Very Close),103.1831354585398,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,5.0,False,False,False,0,1,249.13527157146865,9.0,100.0,13.348,52.498000000000005,5.445702826078003,0.4121706323614811,132.55474898279988,20.210595250836818,275.64332921341617,56.835767167692254,244.58375239374382,>5km (Periphery),<500m (Excellent),4.696345096915002,<5km (Very Close),49.82705431429373,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,3.0,False,False,False,0,1,202.86061512573616,10.0,91.0,13.348,52.498000000000005,5.445688544619371,0.412184931486979,132.5551577097797,20.21065756935517,275.66883522522494,56.84102633268884,244.58375239374382,>5km (Periphery),<500m (Excellent),4.696345096915002,<5km (Very Close),67.62020504191206,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,243.52622230531924,9.0,93.0,13.38273,52.528780000000005,2.37136985880777,0.2598087675210502,236.06150384615063,35.99224882661488,247.5158016011735,51.03606356182516,244.58375239374382,2-3km (Mid-Range),<500m (Excellent),6.365886422650166,5-10km (Close),121.76311115265962,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,150.74319902776477,10.0,100.0,13.42295,52.499030000000005,2.748381387197665,0.3326480661041067,125.83788420198566,19.186476262408483,177.81221745541174,36.66366176792992,244.58375239374382,2-3km (Mid-Range),<500m (Excellent),3.168869759783601,<5km (Very Close),75.37159951388239,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,2,2.0,False,False,False,0,0,298.9155838085444,9.0,98.0,13.39402,52.53205,1.805312142447804,0.5256082711370463,220.0930587084484,33.55754328841368,268.33275587690935,55.32837700083522,244.58375239374382,1-2km (Inner City),500m-1km (Good),6.600076780805973,5-10km (Close),149.4577919042722,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,0,2.0,False,False,False,0,1,238.6183041974385,10.0,95.0,13.402,52.533,1.4527086122276782,0.3405764154089283,182.7163555233291,27.85872505910128,260.66253075440824,53.746829098223984,244.58375239374382,1-2km (Inner City),<500m (Excellent),6.6729826709752285,5-10km (Close),119.30915209871925,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,3.0,False,True,False,0,0,204.26287744227352,9.0,91.0,13.402729999999998,52.547830000000005,2.872514546522041,0.7778036110205874,107.9083516538148,16.452764131017354,150.37455530668066,31.00620369716453,244.58375239374382,2-3km (Mid-Range),500m-1km (Good),8.321140689727358,5-10km (Close),68.08762581409117,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,116.15406188651022,9.0,97.0,13.4496,52.47196,6.149231924031354,0.590586212011605,61.60714666580458,9.393228951631768,81.36902890494301,16.77773663052053,244.58375239374382,>5km (Periphery),500m-1km (Good),3.0975707594271906,<5km (Very Close),58.07703094325511,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,2.0,False,False,True,0,0,220.388894082453,10.0,98.0,13.42728,52.46876999999999,6.123715234894644,0.2668715617379769,65.98397191026478,10.06056259435858,86.30387753481365,17.79526862933765,244.58375239374382,>5km (Periphery),<500m (Excellent),1.6520171585880665,<5km (Very Close),110.1944470412265,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,4.0,False,False,False,1,0,299.149294194634,9.0,93.0,13.39409,52.52834,1.6196298396886228,0.5039084648270791,245.1299860332278,37.37491843618294,343.4997389666245,70.82729424935383,244.58375239374382,1-2km (Inner City),500m-1km (Good),6.1893008304715895,5-10km (Close),74.7873235486585,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,4.0,False,True,False,0,1,324.6237262783958,9.0,96.0,13.40973,52.5265,0.5759094860436492,0.2073071740020189,213.25110581409933,32.51435214110199,347.2203970032602,71.59446846134828,244.58375239374382,<1km (City Core),<500m (Excellent),5.962050882318753,5-10km (Close),81.15593156959895,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,3.0,False,False,False,0,0,278.34906983266336,10.0,93.0,13.38475,52.555,4.12244116430236,0.3731272631683522,89.38705473686763,13.628825808312946,110.21216786555034,22.72499439666524,244.58375239374382,3-5km (Outer Zone),<500m (Excellent),9.209658511754325,5-10km (Close),92.78302327755445,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,162.42871833224268,10.0,99.0,13.35058,52.55624,5.775532033640338,0.6550657650837937,75.66906721298658,11.537247078552278,90.79476441805916,18.721258755784586,244.58375239374382,>5km (Periphery),500m-1km (Good),9.934300426099956,5-10km (Close),81.21435916612134,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,1,4.0,False,False,True,0,0,237.68346265308028,10.0,96.0,13.635279999999998,52.45105,16.895526196613552,7.90742904651859,21.84483291203895,3.330677170718842,28.938483689590168,5.966917196440368,244.58375239374382,>5km (Periphery),>2km (Limited),15.864758784983966,10-25km (Moderate),59.42086566327007,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,3.0,False,True,False,0,0,129.94297466579414,9.0,94.0,13.32606,52.52707,6.154109998154556,1.049198207513428,97.16080911678677,14.814088536035754,123.87049049811009,25.541247005645857,244.58375239374382,>5km (Periphery),1-2km (Moderate),7.994479698549495,5-10km (Close),43.314324888598044,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,2,6.0,False,True,False,0,1,330.70019631672426,9.0,90.0,13.42524,52.476290000000006,5.276719704470152,0.3541199360429983,75.95281089911718,11.580509419881976,102.82966885812849,21.202773648937,244.58375239374382,>5km (Periphery),<500m (Excellent),1.4909433838388695,<5km (Very Close),55.11669938612071,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,133.21492007104794,10.0,97.0,13.37796,52.55266,4.175326586672797,0.2560297553574874,93.63549460667689,14.276584559433772,111.35422546005351,22.960478853040456,244.58375239374382,3-5km (Outer Zone),<500m (Excellent),9.030099504752165,5-10km (Close),66.60746003552397,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,212.2090305693185,9.0,98.0,13.43135,52.48883000000001,3.977468845520797,0.4843297896409653,92.90517220576912,14.165232453525586,129.5241840561869,26.706999906763752,244.58375239374382,3-5km (Outer Zone),<500m (Excellent),2.560099266166581,<5km (Very Close),106.10451528465924,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,2,4.0,False,True,False,1,0,342.1520052351126,9.0,87.0,13.42847,52.48991,3.815189111068912,0.3926486076503556,97.26259301578963,14.82960750613366,138.06979874783875,28.4690471447852,244.58375239374382,3-5km (Outer Zone),<500m (Excellent),2.5108112344904896,<5km (Very Close),85.53800130877815,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,177.38618304197436,9.0,98.0,13.34956,52.49688,5.422383314207811,0.3887152524152815,129.78307696758023,19.78799899006502,208.3429831961612,42.95889662104361,244.58375239374382,>5km (Periphery),<500m (Excellent),4.5376837271741195,<5km (Very Close),88.69309152098718,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,6.0,False,True,False,0,0,336.3092455828737,9.0,89.0,13.39649,52.52701,1.4189132243083182,0.4519846304212451,262.5132104241525,40.02533507546186,366.8786454817886,75.64786469857492,244.58375239374382,1-2km (Inner City),<500m (Excellent),6.026596240580934,5-10km (Close),56.05154093047895,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,3.0,False,True,False,0,1,247.03187809666252,10.0,89.0,13.38081,52.53307,2.6522270411894207,0.2462479214230109,196.29762878532773,29.929458993536805,202.35834457408404,41.72490511369318,244.58375239374382,2-3km (Mid-Range),<500m (Excellent),6.859934827831626,5-10km (Close),82.34395936555417,3769495,14000000,3.7140253535287884
berlin,weekdays,Entire home/apt,2,6.0,False,False,False,1,0,293.5402449284846,9.0,94.0,13.44307,52.47263,5.93063756594444,0.3625414228229707,64.61837681742843,9.852350592075464,87.07604958948266,17.95448521998689,244.58375239374382,>5km (Periphery),<500m (Excellent),2.653411122935235,<5km (Very Close),48.92337415474743,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,243.52622230531924,10.0,98.0,13.41829,52.535030000000006,1.2963923291590569,0.5018513902181629,133.5858978093096,20.367814299840244,252.87739645594027,52.14158771030577,244.58375239374382,1-2km (Inner City),500m-1km (Good),6.965895998211504,5-10km (Close),121.76311115265962,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,134.6171823875853,9.0,93.0,13.38895,52.56602,5.095236368819105,1.4494621786453372,69.59084698947548,10.610502094117404,86.79813438434877,17.89718100755982,244.58375239374382,>5km (Periphery),1-2km (Moderate),10.39274433178653,10-25km (Moderate),67.30859119379265,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,237.68346265308028,9.0,97.0,13.40529,52.52125,0.8019934014340027,0.4176458907596294,343.0173095815211,52.299778477817306,413.0279120666334,85.16352748664552,244.58375239374382,<1km (City Core),<500m (Excellent),5.366027633554315,5-10km (Close),118.84173132654014,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,1,0,156.58595868000373,10.0,96.0,13.33377,52.52347,5.617765678778271,0.5800056073738111,112.87651811614302,17.210259447325683,141.6116229966683,29.19934705420004,244.58375239374382,>5km (Periphery),500m-1km (Good),7.350700815260376,5-10km (Close),78.29297934000186,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,4.0,False,True,False,0,0,177.38618304197436,10.0,98.0,13.40775,52.54764,2.759356211359095,0.4621902840279715,105.3205251028614,16.058198750281917,164.04328089913986,33.82460132524787,244.58375239374382,2-3km (Mid-Range),<500m (Excellent),8.303725221967563,5-10km (Close),44.34654576049359,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,122.9316630831074,10.0,99.0,13.4219,52.4762,5.266208073243704,0.5077613272748156,77.22998392501955,11.775239727848149,104.13911544336464,21.47277256909729,244.58375239374382,>5km (Periphery),500m-1km (Good),1.2700137634924844,<5km (Very Close),61.4658315415537,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,155.41740674955594,9.0,97.0,13.34917,52.55179,5.55468851680662,0.446585726490955,81.6242189932943,12.445227842822876,97.94111302380227,20.194786907596683,244.58375239374382,>5km (Periphery),<500m (Excellent),9.511793051642314,5-10km (Close),77.70870337477797,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,3.0,False,True,False,1,0,193.7459100682434,10.0,99.0,13.448,52.474,5.898308138358902,0.6527595994688002,64.04844772168678,9.765453620340375,86.81812536414637,17.901303010716845,244.58375239374382,>5km (Periphery),500m-1km (Good),2.9890409725494096,<5km (Very Close),64.5819700227478,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,3,3.0,False,True,False,0,0,294.7087968589324,9.0,95.0,13.39097,52.52585,1.7571156073024845,0.2564034869380361,286.6603903682001,43.70705062351512,359.26321421742995,74.07761491434184,244.58375239374382,1-2km (Inner City),<500m (Excellent),5.941522529954273,5-10km (Close),98.23626561964413,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,True,0,0,174.11423763672056,10.0,98.0,13.383,52.53629,2.689282960191135,0.4078095113469445,180.9465316017054,27.58888037062598,183.54172574580733,37.84504714775227,244.58375239374382,2-3km (Mid-Range),<500m (Excellent),7.178339847908361,5-10km (Close),87.05711881836028,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,109.14275030382348,10.0,97.0,13.3467,52.55192,5.701396975437801,0.4365691333473642,80.01009217097186,12.1991222589806,95.6219497285085,19.7165913153024,244.58375239374382,>5km (Periphery),<500m (Excellent),9.59133710450504,5-10km (Close),54.57137515191174,3769495,14000000,3.7140253535287884
berlin,weekdays,Private room,1,2.0,False,True,False,0,0,142.7970459007198,10.0,93.0,13.42819,52.48693000000001,4.136077112030471,0.2377255114586761,91.5161512580002,13.953448715970213,128.10522862613757,26.41442101260457,244.58375239374382,3-5km (Outer Zone),<500m (Excellent),2.2594835299493905,<5km (Very Close),71.3985229503599,3769495,14000000,3.7140253535287884
